date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-12-12,266.57,267.32,266.345,266.78,85195750,85195750,0.47,0.176,266.8958,"Dec 12, 17",0.1251317953692377
2017-12-13,267.06,267.56,266.65,266.75,102905409,102905409,-0.03,-0.011,267.1138,"Dec 13, 17",0.12500527181476945
2017-12-14,267.08,267.22,265.6,265.66,100666692,100666692,-1.09,-0.409,266.2612,"Dec 14, 17",0.12040824933575138
2017-12-15,265.5,267.04,265.39,266.51,144610290,144610290,0.85,0.32,266.3332,"Dec 15, 17",0.12399308337902229
2017-12-18,268.06,268.6,267.98,268.2,83653572,83653572,1.69,0.634,268.2688,"Dec 18, 17",0.13112057694740825
2017-12-19,268.485,268.53,267.09,267.17,82382876,82382876,-1.03,-0.384,267.5547,"Dec 19, 17",0.12677660157732698
2017-12-20,268.26,268.33,266.69,267.03,76751500,76751500,-0.14,-0.052,267.2582,"Dec 20, 17",0.12618615832314098
2017-12-21,267.67,268.385,267.3,267.58,67032339,67032339,0.55,0.206,267.7996,"Dec 21, 17",0.12850575682172818
2017-12-22,267.61,267.635,266.9,267.51,78720873,78720873,-0.07,-0.026,267.349,"Dec 22, 17",0.1282105351946353
2017-12-26,267.05,267.4377,266.885,267.19,45244433,45244433,-0.32,-0.12,267.132,"Dec 26, 17",0.12686095061363917
2017-12-27,267.38,267.73,267.01,267.32,57750986,57750986,0.13,0.049,267.33,"Dec 27, 17",0.12740921934966884
2017-12-28,267.89,267.92,267.45,267.87,45116139,45116139,0.55,0.206,267.6501,"Dec 28, 17",0.12972881784825605
2017-12-29,268.53,268.55,266.64,266.86,96007424,96007424,-1.01,-0.377,267.4011,"Dec 29, 17",0.12546919151448693
2018-01-02,267.84,268.81,267.4,268.77,86655749,86655749,1.91,0.716,268.1901,"Jan 2, 18",0.13352452448230764
2018-01-03,268.96,270.64,268.96,270.47,90070416,90070416,1.7,0.633,270.0315,"Jan 3, 18",0.14069419256884996
