date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-08-31,108,108.23,107.5,107.62,5508243,5508243,-0.11,-0.102,107.7896,"Aug 31, 17",-0.03695749440715879
2017-09-01,107.68,109.16,107.51,108.76,3660250,3660250,1.14,1.059,108.6184,"Sep 1, 17",-0.026756152125279598
2017-09-05,109.36,110.26,108.7,109.44,5515448,5515448,0.68,0.625,109.4403,"Sep 5, 17",-0.020671140939597335
2017-09-06,110,112.23,109.8,111.79,8577257,8577257,2.35,2.147,111.6218,"Sep 6, 17",0.00035794183445195753
2017-09-07,112.18,112.87,111.36,111.8,5937757,5937757,0.01,0.009,111.9005,"Sep 7, 17",0.00044742729306485154
2017-09-08,111.59,111.75,110.53,110.78,4033102,4033102,-1.02,-0.912,110.9518,"Sep 8, 17",-0.008680089485458602
2017-09-11,111.83,112.57,111.52,112.52,5973396,5973396,1.74,1.571,112.2013,"Sep 11, 17",0.00689038031319907
2017-09-12,112.82,112.9467,111.855,112.49,5110085,5110085,-0.03,-0.027,112.3147,"Sep 12, 17",0.006621923937360133
2017-09-13,112.49,114.32,112.28,114.18,5889386,5889386,1.69,1.502,113.7863,"Sep 13, 17",0.02174496644295308
2017-09-14,114.26,115.3379,114.18,114.45,5819075,5819075,0.27,0.236,114.6806,"Sep 14, 17",0.024161073825503383
2017-09-15,114.83,114.91,113.63,114.63,8387623,8387623,0.18,0.157,114.5423,"Sep 15, 17",0.02577181208053687
2017-09-18,114.42,115.22,114.32,115.19,4954613,4954613,0.56,0.489,114.9318,"Sep 18, 17",0.030782997762863515
2017-09-19,115.25,116.4209,115.19,116.34,6187969,6187969,1.15,0.998,116.145,"Sep 19, 17",0.04107382550335573
2017-09-20,116.5,117.15,116.195,116.37,5378172,5378172,0.03,0.026,116.6283,"Sep 20, 17",0.04134228187919467
2017-09-21,116.22,116.515,115.83,116.47,4334537,4334537,0.1,0.086,116.3378,"Sep 21, 17",0.04223713646532438
2017-09-22,116.41,117.83,116.27,117.29,5307066,5307066,0.82,0.704,117.2625,"Sep 22, 17",0.049574944071588425
2017-09-25,117.23,118.33,117.02,117.99,5980338,5980338,0.7,0.597,117.9806,"Sep 25, 17",0.0558389261744966
2017-09-26,117.79,118.0254,117.25,117.52,4874703,4874703,-0.47,-0.398,117.6724,"Sep 26, 17",0.051633109619686764
2017-09-27,117.46,117.5952,116.77,117.45,3926833,3926833,-0.07,-0.06,117.2958,"Sep 27, 17",0.051006711409396
2017-09-28,117.17,118.13,117.02,117.62,4948991,4948991,0.17,0.145,117.672,"Sep 28, 17",0.052527964205816596
2017-09-29,117.17,117.52,116.73,117.5,4874786,4874786,-0.12,-0.102,117.2468,"Sep 29, 17",0.05145413870246085
2017-10-02,116.42,117.79,115.533,117.43,4285626,4285626,-0.07,-0.06,117.0669,"Oct 2, 17",0.050827740492170086
2017-10-03,117.08,118.25,117.01,117.82,3892189,3892189,0.39,0.332,117.8478,"Oct 3, 17",0.054317673378076005
2017-10-04,117.82,117.87,117.1278,117.58,3443437,3443437,-0.24,-0.204,117.5241,"Oct 4, 17",0.05217002237136464
2017-10-05,117.45,118.69,117.33,118.58,5470900,5470900,1,0.85,118.3832,"Oct 5, 17",0.06111856823266218
2017-10-06,117.95,118.15,116.8,117.03,3533322,3533322,-1.55,-1.307,117.1984,"Oct 6, 17",0.04724832214765102
2017-10-09,117.34,118.08,117.01,117.71,2951938,2951938,0.68,0.581,117.6103,"Oct 9, 17",0.053333333333333274
2017-10-10,118.4,119.815,118.29,118.8,5683126,5683126,1.09,0.926,119.0421,"Oct 10, 17",0.06308724832214763
2017-10-11,119.21,119.52,118.58,119.33,3926135,3926135,0.53,0.446,119.2456,"Oct 11, 17",0.06782997762863534
2017-10-12,118.49,119.65,118.31,119.14,3929664,3929664,-0.19,-0.159,119.109,"Oct 12, 17",0.06612975391498882
2017-10-13,119.79,120,119.07,119.16,4640071,4640071,0.02,0.017,119.4658,"Oct 13, 17",0.06630872483221474
2017-10-16,119.84,120.89,119.43,120.13,5500652,5500652,0.97,0.814,120.1292,"Oct 16, 17",0.07498881431767333
2017-10-17,120.23,120.74,119.8291,120.22,4844293,4844293,0.09,0.075,120.1831,"Oct 17, 17",0.07579418344519015
