date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-10-12,40.91,41.29,40.83,41.03,1587617,1587617,0.11,0.269,41.0835,"Oct 12, 17",0.05692941782586298
2017-10-13,42.01,42.36,41.98,42.2,2616287,2616287,1.17,2.852,42.1974,"Oct 13, 17",0.08706852138073165
2017-10-16,42.99,43.14,42.39,42.65,3548187,3548187,0.45,1.066,42.7471,"Oct 16, 17",0.09866048428645025
2017-10-17,42.61,42.65,42.23,42.42,2326459,2326459,-0.23,-0.539,42.4019,"Oct 17, 17",0.09273570324574965
2017-10-18,42.12,42.19,41.265,41.5,5225644,5225644,-0.92,-2.169,41.6128,"Oct 18, 17",0.06903657908294693
2017-10-19,41.37,41.79,41.3,41.56,2898112,2898112,0.06,0.145,41.5403,"Oct 19, 17",0.07058217413704282
2017-10-20,41.77,41.77,41.105,41.27,2343185,2343185,-0.29,-0.698,41.3122,"Oct 20, 17",0.06311179804224634
2017-10-23,41.27,41.37,41.15,41.22,1556408,1556408,-0.05,-0.121,41.2542,"Oct 23, 17",0.06182380216383304
2017-10-24,41.26,41.55,41.25,41.53,1309977,1309977,0.31,0.752,41.4457,"Oct 24, 17",0.06980937660999487
2017-10-25,41.13,41.19,40.42,40.75,2089989,2089989,-0.78,-1.878,40.7142,"Oct 25, 17",0.04971664090674909
2017-10-26,41.29,41.29,40.75,40.88,2562045,2562045,0.13,0.319,40.9653,"Oct 26, 17",0.05306543019062345
2017-10-27,40.4,40.72,40.19,40.66,2182552,2182552,-0.22,-0.538,40.502,"Oct 27, 17",0.04739824832560526
2017-10-30,40.67,41.08,40.63,40.79,2065930,2065930,0.13,0.32,40.8696,"Oct 30, 17",0.05074703760947962
2017-10-31,40.83,41.095,40.63,40.98,1328446,1328446,0.19,0.466,40.9608,"Oct 31, 17",0.05564142194744968
2017-11-01,42.42,42.53,41.935,42.03,4202780,4202780,1.05,2.562,42.2348,"Nov 1, 17",0.08268933539412676
2017-11-02,42.14,42.95,42.1396,42.8,3131099,3131099,0.77,1.832,42.7122,"Nov 2, 17",0.10252447192168977
2017-11-03,42.51,42.58,41.97,42.15,2127586,2127586,-0.65,-1.519,42.1899,"Nov 3, 17",0.08578052550231835
2017-11-06,43.24,43.55,43.1,43.41,3954807,3954807,1.26,2.989,43.3693,"Nov 6, 17",0.11823802163833066
2017-11-07,43.61,43.68,42.88,43.23,2640393,2640393,-0.18,-0.415,43.2108,"Nov 7, 17",0.11360123647604319
2017-11-08,43.3,43.8,43.04,43.78,3428625,3428625,0.55,1.272,43.5176,"Nov 8, 17",0.12776919113858837
2017-11-09,42.7,42.94,42.46,42.91,3220893,3220893,-0.87,-1.987,42.7154,"Nov 9, 17",0.10535806285419877
2017-11-10,43.01,43.02,42.47,42.78,1666786,1666786,-0.13,-0.303,42.6913,"Nov 10, 17",0.10200927357032459
2017-11-13,42.37,42.86,42.31,42.7,2134368,2134368,-0.08,-0.187,42.6231,"Nov 13, 17",0.09994848016486353
2017-11-14,42.15,42.18,41.42,41.69,2795569,2795569,-1.01,-2.365,41.7137,"Nov 14, 17",0.07393096342091698
2017-11-15,40.99,41.31,40.72,41.21,2540206,2540206,-0.48,-1.151,41.058,"Nov 15, 17",0.06156620298815045
2017-11-16,41.44,41.44,41.015,41.38,3029403,3029403,0.17,0.413,41.2507,"Nov 16, 17",0.06594538897475534
2017-11-17,41.3,41.41,41.14,41.38,2183893,2183893,0,0,41.3049,"Nov 17, 17",0.06594538897475534
2017-11-20,41,41.13,40.79,41.12,2211286,2211286,-0.26,-0.628,41.0054,"Nov 20, 17",0.05924781040700662
2017-11-21,41.64,41.905,41.54,41.66,1791955,1791955,0.54,1.313,41.6939,"Nov 21, 17",0.07315816589386905
2017-11-22,42.25,42.4,42.075,42.27,1021637,1021637,0.61,1.464,42.2376,"Nov 22, 17",0.08887171561051012
2017-11-24,42.7,42.895,42.63,42.71,640922,640922,0.44,1.041,42.7531,"Nov 24, 17",0.10020607934054612
2017-11-27,42.53,42.63,41.89,41.89,1936018,1936018,-0.82,-1.92,42.0284,"Nov 27, 17",0.07908294693456981
2017-11-28,41.45,42.01,41.31,42,2445116,2445116,0.11,0.263,41.6816,"Nov 28, 17",0.08191653786707882
2017-11-29,41.4,41.66,41.13,41.44,3097398,3097398,-0.56,-1.333,41.4061,"Nov 29, 17",0.06749098402885104
2017-11-30,41.41,41.72,41.4,41.55,1662592,1662592,0.11,0.265,41.5532,"Nov 30, 17",0.07032457496136005
2017-12-01,41.67,42.115,41.41,41.96,2438888,2438888,0.41,0.987,41.8359,"Dec 1, 17",0.0808861411643483
2017-12-04,42.08,42.3401,41.95,42.1,2409125,2409125,0.14,0.334,42.1756,"Dec 4, 17",0.08449252962390523
2017-12-05,41.65,41.79,41.37,41.41,2053498,2053498,-0.69,-1.639,41.5438,"Dec 5, 17",0.0667181865018031
2017-12-06,41.22,41.44,40.93,41.11,2420108,2420108,-0.3,-0.724,41.1683,"Dec 6, 17",0.05899021123132404
2017-12-07,40.68,41.11,40.58,41.04,1764537,1764537,-0.07,-0.17,40.9808,"Dec 7, 17",0.05718701700154556
2017-12-08,41.32,41.455,41.03,41.06,1401830,1401830,0.02,0.049,41.1746,"Dec 8, 17",0.057702215352910924
2017-12-11,41.54,41.88,41.425,41.63,1616940,1616940,0.57,1.388,41.6763,"Dec 11, 17",0.07238536836682129
2017-12-12,41.68,41.94,41.59,41.91,1426035,1426035,0.28,0.673,41.8202,"Dec 12, 17",0.07959814528593499
2017-12-13,42.09,42.54,41.99,42.36,1785432,1785432,0.45,1.074,42.2539,"Dec 13, 17",0.09119010819165377
2017-12-14,42.485,42.79,42.33,42.34,2305108,2305108,-0.02,-0.047,42.5525,"Dec 14, 17",0.09067490984028859
2017-12-15,42.74,43.3,42.6599,43.08,3545227,3545227,0.74,1.748,43.0718,"Dec 15, 17",0.10973724884080366
2017-12-18,43.48,43.89,43.32,43.62,1643312,1643312,0.54,1.253,43.681,"Dec 18, 17",0.12364760432766608
2017-12-19,42.93,43.34,42.79,43.29,1662746,1662746,-0.33,-0.757,43.1445,"Dec 19, 17",0.11514683153013908
2017-12-20,43.74,44.3,43.55,44.14,2524215,2524215,0.85,1.964,44.033,"Dec 20, 17",0.13704276146316333
2017-12-21,44.52,45.225,44.48,45.06,2580181,2580181,0.92,2.084,45.0085,"Dec 21, 17",0.16074188562596606
2017-12-22,44.99,45.1,44.74,45,1066057,1066057,-0.06,-0.133,44.9566,"Dec 22, 17",0.15919629057187015
2017-12-26,45.03,45.5299,44.64,45.35,928863,928863,0.35,0.778,45.219,"Dec 26, 17",0.16821226172076253
2017-12-27,45.55,45.88,45.54,45.77,1006160,1006160,0.42,0.926,45.718,"Dec 27, 17",0.17903142709943334
2017-12-28,46.24,46.44,46.09,46.38,1398624,1398624,0.61,1.333,46.3164,"Dec 28, 17",0.19474497681607425
2017-12-29,46.61,46.64,45.81,45.99,1452784,1452784,-0.39,-0.841,46.0809,"Dec 29, 17",0.18469860896445137
2018-01-02,46.75,47.53,46.62,47.52,2651103,2651103,1.53,3.327,47.2902,"Jan 2, 18",0.22411128284389498
2018-01-03,47.66,47.8,47.28,47.71,2491311,2491311,0.19,0.4,47.6514,"Jan 3, 18",0.22900566718186502
2018-01-04,47.95,48.09,47.73,47.8,2362255,2362255,0.09,0.189,47.8722,"Jan 4, 18",0.23132405976300868
