date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-08-15,117.9,117.9,117.3,117.52,73179,73179,-0.34,-0.288,117.5483,"Aug 15, 17",0.034780311702034016
2017-08-16,117.87,118.4031,117.8091,118.23,81886,81886,0.71,0.604,118.156,"Aug 16, 17",0.04103196266619716
2017-08-17,117.91,118.23,116.43,116.44,153142,153142,-1.79,-1.514,117.2017,"Aug 17, 17",0.025270758122743722
2017-08-18,116.31,116.8112,115.9801,116.33,77714,77714,-0.11,-0.094,116.431,"Aug 18, 17",0.024302192480408605
2017-08-21,116.23,116.624,115.95,116.5,145990,145990,0.17,0.146,116.3954,"Aug 21, 17",0.02579906665492654
2017-08-22,116.84,118.08,116.74,117.94,69759,69759,1.44,1.236,117.6674,"Aug 22, 17",0.038478471427313594
2017-08-23,117.48,117.78,117.4073,117.6,56036,56036,-0.34,-0.288,117.6105,"Aug 23, 17",0.03548472307827773
2017-08-24,117.99,118.1453,117.5701,117.65,85839,85839,0.05,0.043,117.8044,"Aug 24, 17",0.035924980188430156
2017-08-25,118.15,118.25,117.75,117.82,81630,81630,0.17,0.144,118.0442,"Aug 25, 17",0.03742185436294796
2017-08-28,117.99,118,117.544,117.79,61069,61069,-0.03,-0.025,117.7171,"Aug 28, 17",0.037157700096856684
2017-08-29,117.11,117.907,117.11,117.8,47651,47651,0.01,0.008,117.588,"Aug 29, 17",0.037245751518887066
2017-08-30,117.78,118.95,117.67,118.89,189278,189278,1.09,0.925,118.6037,"Aug 30, 17",0.04684335652020787
2017-08-31,119.32,120.07,119.23,119.98,86641,86641,1.09,0.917,119.7335,"Aug 31, 17",0.05644096152152867
2017-09-01,120.35,120.38,120.0263,120.17,92865,92865,0.19,0.158,120.248,"Sep 1, 17",0.058113938540107504
2017-09-05,120.11,120.18,118.84,119.59,292294,292294,-0.58,-0.483,119.7545,"Sep 5, 17",0.0530069560623405
2017-09-06,119.91,120.02,119.43,119.85,60616,60616,0.26,0.217,119.7707,"Sep 6, 17",0.05529629303513253
2017-09-07,119.97,120.242,119.73,120.18,61199,61199,0.33,0.275,120.0705,"Sep 7, 17",0.05820198996213801
