date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-08,42.93,43.22,42.78,43.18,1844252,1844252,0.7,1.648,43.0251,"Jan 8, 18",0.2835909631391201
2018-01-09,43.44,43.63,43.22,43.28,2232882,2232882,0.1,0.232,43.3838,"Jan 9, 18",0.286563614744352
2018-01-10,43.33,43.5,43.14,43.22,1157505,1157505,-0.06,-0.139,43.278,"Jan 10, 18",0.2847800237812128
2018-01-11,43.81,44.25,43.71,44.25,1665671,1665671,1.03,2.383,44.065,"Jan 11, 18",0.31539833531510103
2018-01-12,44.79,45.3,44.69,45.28,2204617,2204617,1.03,2.328,45.0472,"Jan 12, 18",0.3460166468489893
2018-01-16,44.47,44.69,44.13,44.17,3261451,3261451,-1.11,-2.451,44.4419,"Jan 16, 18",0.3130202140309156
2018-01-17,44.55,44.75,44.15,44.39,2220619,2220619,0.22,0.498,44.4596,"Jan 17, 18",0.3195600475624257
2018-01-18,44.29,44.54,43.85,44.42,2325765,2325765,0.03,0.068,44.3259,"Jan 18, 18",0.32045184304399527
2018-01-19,44.75,44.94,44.505,44.68,1103187,1103187,0.26,0.585,44.6892,"Jan 19, 18",0.32818073721759805
2018-01-22,44.55,44.66,44.345,44.66,1658399,1658399,-0.02,-0.045,44.4738,"Jan 22, 18",0.3275862068965516
2018-01-23,44.18,44.2,43.721,44.05,1962116,1962116,-0.61,-1.366,43.9922,"Jan 23, 18",0.3094530321046372
2018-01-24,44.76,44.85,44.2,44.52,1319390,1319390,0.47,1.067,44.5084,"Jan 24, 18",0.3234244946492272
2018-01-25,44.87,44.99,43.78,43.96,1466147,1466147,-0.56,-1.258,44.3848,"Jan 25, 18",0.30677764565992865
2018-01-26,44.52,44.9,44.36,44.78,1951843,1951843,0.82,1.865,44.7089,"Jan 26, 18",0.33115338882282996
2018-01-29,45.2,45.27,44.73,44.8,2160087,2160087,0.02,0.045,45.0058,"Jan 29, 18",0.33174791914387625
2018-01-30,44.62,44.631,44.16,44.28,1856863,1856863,-0.52,-1.161,44.3483,"Jan 30, 18",0.3162901307966706
2018-01-31,44.45,44.65,44.15,44.52,1689799,1689799,0.24,0.542,44.4187,"Jan 31, 18",0.3234244946492272
2018-02-01,44.33,44.77,44.23,44.72,1025437,1025437,0.2,0.449,44.5614,Feb 1,0.3293697978596908
2018-02-02,44.36,44.38,42.975,43.02,1853302,1853302,-1.7,-3.801,43.4439,Feb 2,0.2788347205707492
2018-02-05,43.22,43.78,41.67,41.81,2343508,2343508,-1.21,-2.813,42.8484,Feb 5,0.24286563614744355
2018-02-06,41.61,43.16,41.46,42.98,3051679,3051679,1.17,2.798,42.4529,Feb 6,0.27764565992865625
2018-02-07,42.15,42.55,41.59,41.71,1608893,1608893,-1.27,-2.955,42.044,Feb 7,0.23989298454221167
2018-02-08,41.49,41.62,40.5,40.51,2905918,2905918,-1.2,-2.877,41.0511,Feb 8,0.20422116527942918
2018-02-09,41.09,41.45,39.76,41.28,5480604,5480604,0.77,1.901,40.8551,Feb 9,0.22711058263971465
2018-02-12,41.38,42.105,41.245,42,2387936,2387936,0.72,1.744,41.7262,Feb 12,0.24851367419738404
2018-02-13,42.14,42.79,41.97,42.71,1788900,1788900,0.71,1.69,42.5105,Feb 13,0.2696195005945303
2018-02-14,42.28,44.79,42.21,44.63,2942527,2942527,1.92,4.495,43.8965,Feb 14,0.32669441141498223
2018-02-15,45.29,45.43,44.63,45.3,1662748,1662748,0.67,1.501,45.0916,Feb 15,0.3466111771700356
2018-02-16,44.53,44.78,43.77,44.04,2534959,2534959,-1.26,-2.781,44.2764,Feb 16,0.3091557669441141
2018-02-20,41.96,42.15,41.45,41.74,4040962,4040962,-2.3,-5.223,41.8093,Feb 20,0.24078478002378126
2018-02-21,41.63,42.29,41.345,41.4,2393441,2393441,-0.34,-0.815,41.6369,Feb 21,0.23067776456599282
2018-02-22,41.79,42.72,41.79,42.21,3042422,3042422,0.81,1.957,42.2568,Feb 22,0.254756242568371
2018-02-23,42.48,42.75,42.27,42.75,1109411,1109411,0.54,1.279,42.4863,Feb 23,0.27080856123662306
2018-02-26,43.18,43.41,42.775,43.35,1260747,1260747,0.6,1.404,43.1558,Feb 26,0.2886444708680143
2018-02-27,42.84,42.86,42.14,42.33,1542070,1542070,-1.02,-2.353,42.4262,Feb 27,0.2583234244946492
2018-02-28,41.57,41.735,40.79,40.82,1962198,1962198,-1.51,-3.567,41.2391,Feb 28,0.21343638525564804
